Name,Year_Born,Gender,State,cnt
Nora,1963,F,AK,7
Paula,1963,F,AK,7
Robyn,1963,F,AK,7
Sally,1963,F,AK,7
Stacy,1963,F,AK,7
Trudy,1963,F,AK,7
Cecelia,1963,F,AK,6
Dana,1963,F,AK,6
Grace,1963,F,AK,6
Jennie,1963,F,AK,6
Jill,1963,F,AK,6
Joy,1963,F,AK,6
Juanita,1963,F,AK,6
June,1963,F,AK,6
Kay,1963,F,AK,6
Lucille,1963,F,AK,6
Melody,1963,F,AK,6
Pam,1963,F,AK,6
Roberta,1963,F,AK,6
Ronda,1963,F,AK,6
Sandy,1963,F,AK,6
Sheri,1963,F,AK,6
Terry,1963,F,AK,6
Vera,1963,F,AK,6
Virginia,1963,F,AK,6
Wilma,1963,F,AK,6
Anne,1963,F,AK,5
Annie,1963,F,AK,5
April,1963,F,AK,5
Bertha,1963,F,AK,5
Bessie,1963,F,AK,5
Cathy,1963,F,AK,5
Doreen,1963,F,AK,5
Ellen,1963,F,AK,5
Ethel,1963,F,AK,5
Geraldine,1963,F,AK,5
Gertrude,1963,F,AK,5
Glenda,1963,F,AK,5
Heather,1963,F,AK,5
Jessica,1963,F,AK,5
Jodi,1963,F,AK,5
Jody,1963,F,AK,5
Joni,1963,F,AK,5
Judith,1963,F,AK,5
Kelley,1963,F,AK,5
Kristine,1963,F,AK,5
Loretta,1963,F,AK,5
Lorraine,1963,F,AK,5
Lorrie,1963,F,AK,5
Marcia,1963,F,AK,5
Margie,1963,F,AK,5
Melinda,1963,F,AK,5
Minnie,1963,F,AK,5
Norma,1963,F,AK,5
Patty,1963,F,AK,5
Pauline,1963,F,AK,5
Rita,1963,F,AK,5
Sara,1963,F,AK,5
Shelley,1963,F,AK,5
Shelly,1963,F,AK,5
Sylvia,1963,F,AK,5
Tanya,1963,F,AK,5
Vickie,1963,F,AK,5
Mary,1964,F,AK,84
Lisa,1964,F,AK,71
Susan,1964,F,AK,58
Karen,1964,F,AK,57
Patricia,1964,F,AK,42
Brenda,1964,F,AK,37
Donna,1964,F,AK,37
Kimberly,1964,F,AK,36
Sandra,1964,F,AK,36
Elizabeth,1964,F,AK,35
Linda,1964,F,AK,35
Cynthia,1964,F,AK,34
Teresa,1964,F,AK,32
Deborah,1964,F,AK,31
Sharon,1964,F,AK,31
Cheryl,1964,F,AK,29
Michelle,1964,F,AK,29
Laura,1964,F,AK,28
Lori,1964,F,AK,28
Denise,1964,F,AK,26
Kelly,1964,F,AK,26
Theresa,1964,F,AK,26
Barbara,1964,F,AK,25
Cindy,1964,F,AK,25
Pamela,1964,F,AK,24
Carol,1964,F,AK,23
Julie,1964,F,AK,23
Angela,1964,F,AK,22
Christine,1964,F,AK,22
Kathleen,1964,F,AK,22
Margaret,1964,F,AK,22
Rebecca,1964,F,AK,22
Tina,1964,F,AK,22
Dawn,1964,F,AK,21
Diane,1964,F,AK,21
Katherine,1964,F,AK,21
Nancy,1964,F,AK,21
Martha,1964,F,AK,20
Rhonda,1964,F,AK,20
Diana,1964,F,AK,19
Janet,1964,F,AK,19
Jennifer,1964,F,AK,19
Kathy,1964,F,AK,18
Kim,1964,F,AK,18
Paula,1964,F,AK,18
Tammy,1964,F,AK,18
Darlene,1964,F,AK,17
Debra,1964,F,AK,17
Leslie,1964,F,AK,17
Robin,1964,F,AK,17
Catherine,1964,F,AK,16
Debbie,1964,F,AK,16
Amy,1964,F,AK,15
Anna,1964,F,AK,15
Carolyn,1964,F,AK,14
Kathryn,1964,F,AK,14
Tracy,1964,F,AK,14
Joann,1964,F,AK,13
Judy,1964,F,AK,13
Sherry,1964,F,AK,13
Terri,1964,F,AK,13
Valerie,1964,F,AK,13
Wendy,1964,F,AK,13
Helen,1964,F,AK,12
Jacqueline,1964,F,AK,12
Laurie,1964,F,AK,12
Shelley,1964,F,AK,12
Ann,1964,F,AK,11
Beverly,1964,F,AK,11
Bonnie,1964,F,AK,11
Connie,1964,F,AK,11
Jill,1964,F,AK,11
Roberta,1964,F,AK,11
Rose,1964,F,AK,11
Ruth,1964,F,AK,11
Sarah,1964,F,AK,11
Shannon,1964,F,AK,11
Anne,1964,F,AK,10
Annie,1964,F,AK,10
Dana,1964,F,AK,10
Deanna,1964,F,AK,10
Gail,1964,F,AK,10
Grace,1964,F,AK,10
Loretta,1964,F,AK,10
Renee,1964,F,AK,10
Veronica,1964,F,AK,10
Anita,1964,F,AK,9
Annette,1964,F,AK,9
Colleen,1964,F,AK,9
Eileen,1964,F,AK,9
Evelyn,1964,F,AK,9
Heidi,1964,F,AK,9
Holly,1964,F,AK,9
Sally,1964,F,AK,9
Sheila,1964,F,AK,9
Stephanie,1964,F,AK,9
Betty,1964,F,AK,8
Carrie,1964,F,AK,8
Cathy,1964,F,AK,8
Christina,1964,F,AK,8
Frances,1964,F,AK,8
Gina,1964,F,AK,8
Joan,1964,F,AK,8
Joyce,1964,F,AK,8
Lucy,1964,F,AK,8
Lynda,1964,F,AK,8
Marie,1964,F,AK,8
Melinda,1964,F,AK,8
Monica,1964,F,AK,8
Sandy,1964,F,AK,8
Sherri,1964,F,AK,8
Andrea,1964,F,AK,7
April,1964,F,AK,7
Carla,1964,F,AK,7
Charlene,1964,F,AK,7
Dorothy,1964,F,AK,7
Elena,1964,F,AK,7
Emma,1964,F,AK,7
Geraldine,1964,F,AK,7
Janice,1964,F,AK,7
Jeanette,1964,F,AK,7
Joanne,1964,F,AK,7
Julia,1964,F,AK,7
Lorraine,1964,F,AK,7
Lynn,1964,F,AK,7
Marlene,1964,F,AK,7
Melody,1964,F,AK,7
Michele,1964,F,AK,7
Mona,1964,F,AK,7
Suzanne,1964,F,AK,7
Victoria,1964,F,AK,7
Alice,1964,F,AK,6
Audrey,1964,F,AK,6
Bernice,1964,F,AK,6
Dora,1964,F,AK,6
Esther,1964,F,AK,6
Eva,1964,F,AK,6
Heather,1964,F,AK,6
Jackie,1964,F,AK,6
Joy,1964,F,AK,6
Juanita,1964,F,AK,6
Judith,1964,F,AK,6
June,1964,F,AK,6
Karla,1964,F,AK,6
Kristi,1964,F,AK,6
Kristina,1964,F,AK,6
Lillian,1964,F,AK,6
Marcia,1964,F,AK,6
Maria,1964,F,AK,6
Marilyn,1964,F,AK,6
Melissa,1964,F,AK,6
Rachel,1964,F,AK,6
Rita,1964,F,AK,6
Ronda,1964,F,AK,6
Sabrina,1964,F,AK,6
Shelly,1964,F,AK,6
Sheri,1964,F,AK,6
Sheryl,1964,F,AK,6
Shirley,1964,F,AK,6
Vera,1964,F,AK,6
Vivian,1964,F,AK,6
Amelia,1964,F,AK,5
Bessie,1964,F,AK,5
Beth,1964,F,AK,5
Caroline,1964,F,AK,5
Delores,1964,F,AK,5
Elaine,1964,F,AK,5
Gloria,1964,F,AK,5
Hannah,1964,F,AK,5
Irene,1964,F,AK,5
Jo,1964,F,AK,5
Jodi,1964,F,AK,5
Kara,1964,F,AK,5
Kristin,1964,F,AK,5
Lorri,1964,F,AK,5
Lydia,1964,F,AK,5
Maxine,1964,F,AK,5
Natalia,1964,F,AK,5
Natalie,1964,F,AK,5
Nina,1964,F,AK,5
Peggy,1964,F,AK,5
Penny,1964,F,AK,5
Roxanne,1964,F,AK,5
Sherrie,1964,F,AK,5
Stacey,1964,F,AK,5
Susie,1964,F,AK,5
Tamara,1964,F,AK,5
Venus,1964,F,AK,5
Vickie,1964,F,AK,5
Lisa,1965,F,AK,70
Mary,1965,F,AK,68
Karen,1965,F,AK,61
Kimberly,1965,F,AK,47
Deborah,1965,F,AK,40
Michelle,1965,F,AK,39
Elizabeth,1965,F,AK,38
Cynthia,1965,F,AK,36
Robin,1965,F,AK,32
Angela,1965,F,AK,31
Dawn,1965,F,AK,31
Patricia,1965,F,AK,31
Carol,1965,F,AK,29
Jennifer,1965,F,AK,27
Linda,1965,F,AK,27
Pamela,1965,F,AK,27
Sandra,1965,F,AK,27
Susan,1965,F,AK,27
Laura,1965,F,AK,26
Teresa,1965,F,AK,26
Tina,1965,F,AK,26
Martha,1965,F,AK,25
Sharon,1965,F,AK,25
Brenda,1965,F,AK,23
Christine,1965,F,AK,23
Donna,1965,F,AK,23
Kathleen,1965,F,AK,23
Tammy,1965,F,AK,23
Rhonda,1965,F,AK,22
Barbara,1965,F,AK,21
Cheryl,1965,F,AK,21
Amy,1965,F,AK,20
Nancy,1965,F,AK,20
Diane,1965,F,AK,19
Debra,1965,F,AK,18
Janet,1965,F,AK,18
Julie,1965,F,AK,18
Katherine,1965,F,AK,18
Lori,1965,F,AK,18
Melissa,1965,F,AK,18
Kelly,1965,F,AK,17
Rebecca,1965,F,AK,17
Sarah,1965,F,AK,17
Denise,1965,F,AK,16
Kathy,1965,F,AK,16
Theresa,1965,F,AK,16
Anne,1965,F,AK,15
Sherry,1965,F,AK,15
Terri,1965,F,AK,15
Anna,1965,F,AK,14
Catherine,1965,F,AK,14
Colleen,1965,F,AK,14
Jacqueline,1965,F,AK,14
Kim,1965,F,AK,14
Darlene,1965,F,AK,13
Joyce,1965,F,AK,13
Laurie,1965,F,AK,13
Lynn,1965,F,AK,13
Margaret,1965,F,AK,13
Paula,1965,F,AK,13
Roberta,1965,F,AK,13
Tracy,1965,F,AK,13
Alice,1965,F,AK,12
Andrea,1965,F,AK,12
Cindy,1965,F,AK,12
Marie,1965,F,AK,12
Valerie,1965,F,AK,12
Betty,1965,F,AK,11
Debbie,1965,F,AK,11
Heather,1965,F,AK,11
Heidi,1965,F,AK,11
Kathryn,1965,F,AK,11
Maria,1965,F,AK,11
Ruth,1965,F,AK,11
Sheila,1965,F,AK,11
Shirley,1965,F,AK,11
Wendy,1965,F,AK,11
Bonnie,1965,F,AK,10
Carla,1965,F,AK,10
Carrie,1965,F,AK,10
Cathy,1965,F,AK,10
Diana,1965,F,AK,10
Julia,1965,F,AK,10
Shannon,1965,F,AK,10
Bertha,1965,F,AK,9
Connie,1965,F,AK,9
Dorothy,1965,F,AK,9
Gail,1965,F,AK,9
Janice,1965,F,AK,9
Jill,1965,F,AK,9
Judith,1965,F,AK,9
Karin,1965,F,AK,9
Peggy,1965,F,AK,9
Rose,1965,F,AK,9
Stephanie,1965,F,AK,9
Anita,1965,F,AK,8
Annette,1965,F,AK,8
Caroline,1965,F,AK,8
Carolyn,1965,F,AK,8
Charlotte,1965,F,AK,8
Christina,1965,F,AK,8
Crystal,1965,F,AK,8
Karla,1965,F,AK,8
Natalie,1965,F,AK,8
Pauline,1965,F,AK,8
Sylvia,1965,F,AK,8
Teri,1965,F,AK,8
Victoria,1965,F,AK,8
Virginia,1965,F,AK,8
Beverly,1965,F,AK,7
Elaine,1965,F,AK,7
Ellen,1965,F,AK,7
Frances,1965,F,AK,7
Gina,1965,F,AK,7
Kristina,1965,F,AK,7
Leslie,1965,F,AK,7
Lucy,1965,F,AK,7
Penny,1965,F,AK,7
Phyllis,1965,F,AK,7
Shelly,1965,F,AK,7
Tracey,1965,F,AK,7
Wanda,1965,F,AK,7
Allison,1965,F,AK,6
Beatrice,1965,F,AK,6
Doreen,1965,F,AK,6
Edith,1965,F,AK,6
Eileen,1965,F,AK,6
Judy,1965,F,AK,6
Kristine,1965,F,AK,6
Melinda,1965,F,AK,6
Monica,1965,F,AK,6
Ronda,1965,F,AK,6
Shari,1965,F,AK,6
Sherri,1965,F,AK,6
Tanya,1965,F,AK,6
Vera,1965,F,AK,6
Vicki,1965,F,AK,6
Annie,1965,F,AK,5
Audrey,1965,F,AK,5
Bernice,1965,F,AK,5
Beth,1965,F,AK,5
Charlene,1965,F,AK,5
Deanna,1965,F,AK,5
Deanne,1965,F,AK,5
Dianne,1965,F,AK,5
Dolly,1965,F,AK,5
Dora,1965,F,AK,5
Edna,1965,F,AK,5
Eleanor,1965,F,AK,5
Eva,1965,F,AK,5
Holly,1965,F,AK,5
Jackie,1965,F,AK,5
Jeanne,1965,F,AK,5
Joann,1965,F,AK,5
Joni,1965,F,AK,5
Lora,1965,F,AK,5
Loretta,1965,F,AK,5
Lorraine,1965,F,AK,5
Lynne,1965,F,AK,5
Marianne,1965,F,AK,5
Marilyn,1965,F,AK,5
Michele,1965,F,AK,5
Molly,1965,F,AK,5
Ramona,1965,F,AK,5
Renee,1965,F,AK,5
Roxanne,1965,F,AK,5
Shelley,1965,F,AK,5
Sheryl,1965,F,AK,5
Sophie,1965,F,AK,5
Stacy,1965,F,AK,5
Suzanne,1965,F,AK,5
Toni,1965,F,AK,5
Veronica,1965,F,AK,5
Mary,1966,F,AK,67
Lisa,1966,F,AK,59
Michelle,1966,F,AK,54
Karen,1966,F,AK,42
Elizabeth,1966,F,AK,36
Susan,1966,F,AK,36
Kimberly,1966,F,AK,34
Patricia,1966,F,AK,34
Cynthia,1966,F,AK,33
Laura,1966,F,AK,32
Teresa,1966,F,AK,31
Julie,1966,F,AK,30
Sandra,1966,F,AK,28
Sharon,1966,F,AK,28
Wendy,1966,F,AK,27
Brenda,1966,F,AK,26
Linda,1966,F,AK,25
Pamela,1966,F,AK,25
Rhonda,1966,F,AK,25
Jennifer,1966,F,AK,24
Rebecca,1966,F,AK,24
Tina,1966,F,AK,24
Christine,1966,F,AK,23
Dawn,1966,F,AK,23
Donna,1966,F,AK,23
Kelly,1966,F,AK,23
Barbara,1966,F,AK,22
Theresa,1966,F,AK,22
Amy,1966,F,AK,21
Angela,1966,F,AK,21
Kim,1966,F,AK,21
Tammy,1966,F,AK,21
Carol,1966,F,AK,19
Debra,1966,F,AK,19
Andrea,1966,F,AK,18
Kathleen,1966,F,AK,18
Margaret,1966,F,AK,18
Michele,1966,F,AK,18
Denise,1966,F,AK,17
Katherine,1966,F,AK,16
Tracy,1966,F,AK,16
Cheryl,1966,F,AK,15
Cindy,1966,F,AK,15
Deborah,1966,F,AK,15
Diane,1966,F,AK,15
Heidi,1966,F,AK,14
Helen,1966,F,AK,14
Stephanie,1966,F,AK,14
Anna,1966,F,AK,13
Kathryn,1966,F,AK,13
Martha,1966,F,AK,13
Bonnie,1966,F,AK,12
Catherine,1966,F,AK,12
Colleen,1966,F,AK,12
Diana,1966,F,AK,12
Janice,1966,F,AK,12
Maria,1966,F,AK,12
Nancy,1966,F,AK,12
Ruth,1966,F,AK,12
Sarah,1966,F,AK,12
Sherry,1966,F,AK,12
Darlene,1966,F,AK,11
Jacqueline,1966,F,AK,11
Kristine,1966,F,AK,11
Melinda,1966,F,AK,11
Melissa,1966,F,AK,11
Paula,1966,F,AK,11
Robin,1966,F,AK,11
Rose,1966,F,AK,11
Gloria,1966,F,AK,10
Julia,1966,F,AK,10
Lori,1966,F,AK,10
Marie,1966,F,AK,10
Roberta,1966,F,AK,10
Tamara,1966,F,AK,10
Anita,1966,F,AK,9
Anne,1966,F,AK,9
Christina,1966,F,AK,9
Kathy,1966,F,AK,9
Leslie,1966,F,AK,9
Lucy,1966,F,AK,9
Monica,1966,F,AK,9
Suzanne,1966,F,AK,9
Tanya,1966,F,AK,9
Virginia,1966,F,AK,9
Arlene,1966,F,AK,8
Dana,1966,F,AK,8
Janet,1966,F,AK,8
Lorraine,1966,F,AK,8
Lynn,1966,F,AK,8
Sheila,1966,F,AK,8
Shelley,1966,F,AK,8
Tonya,1966,F,AK,8
Alice,1966,F,AK,7
Ann,1966,F,AK,7
Annette,1966,F,AK,7
Carla,1966,F,AK,7
Carmen,1966,F,AK,7
Carolyn,1966,F,AK,7
Deanna,1966,F,AK,7
Esther,1966,F,AK,7
Gail,1966,F,AK,7
Jeanette,1966,F,AK,7
Judy,1966,F,AK,7
Kari,1966,F,AK,7
Karla,1966,F,AK,7
Leona,1966,F,AK,7
Natalie,1966,F,AK,7
Pauline,1966,F,AK,7
Peggy,1966,F,AK,7
Shannon,1966,F,AK,7
Shelly,1966,F,AK,7
Sherri,1966,F,AK,7
Sherrie,1966,F,AK,7
Stacey,1966,F,AK,7
Vickie,1966,F,AK,7
April,1966,F,AK,6
Audrey,1966,F,AK,6
Beth,1966,F,AK,6
Beverly,1966,F,AK,6
Candace,1966,F,AK,6
Debbie,1966,F,AK,6
Della,1966,F,AK,6
Dorothy,1966,F,AK,6
Ellen,1966,F,AK,6
Erin,1966,F,AK,6
Frances,1966,F,AK,6
Heather,1966,F,AK,6
Holly,1966,F,AK,6
Joan,1966,F,AK,6
Joann,1966,F,AK,6
Judith,1966,F,AK,6
Kristin,1966,F,AK,6
Kristina,1966,F,AK,6
Lynda,1966,F,AK,6
Sheri,1966,F,AK,6
Sonya,1966,F,AK,6
Tami,1966,F,AK,6
Agnes,1966,F,AK,5
Angelina,1966,F,AK,5
Carrie,1966,F,AK,5
Charlene,1966,F,AK,5
Clara,1966,F,AK,5
Connie,1966,F,AK,5
Emily,1966,F,AK,5
Emma,1966,F,AK,5
Evelyn,1966,F,AK,5
Florence,1966,F,AK,5
Geraldine,1966,F,AK,5
Gina,1966,F,AK,5
Grace,1966,F,AK,5
Hannah,1966,F,AK,5
Jill,1966,F,AK,5
Joelle,1966,F,AK,5
Joyce,1966,F,AK,5
June,1966,F,AK,5
Kimberley,1966,F,AK,5
Kirsten,1966,F,AK,5
Laurie,1966,F,AK,5
Leann,1966,F,AK,5
Loretta,1966,F,AK,5
Melody,1966,F,AK,5
Nicole,1966,F,AK,5
Renee,1966,F,AK,5
Stacy,1966,F,AK,5
Sue,1966,F,AK,5
Terri,1966,F,AK,5
Valerie,1966,F,AK,5
Veronica,1966,F,AK,5
Vicki,1966,F,AK,5
Victoria,1966,F,AK,5
Yvonne,1966,F,AK,5
Lisa,1967,F,AK,68
Kimberly,1967,F,AK,60
Michelle,1967,F,AK,60
Mary,1967,F,AK,59
Karen,1967,F,AK,40
Elizabeth,1967,F,AK,34
Susan,1967,F,AK,34
Cynthia,1967,F,AK,33
Sandra,1967,F,AK,32
Jennifer,1967,F,AK,31
Deborah,1967,F,AK,30
Laura,1967,F,AK,29
Angela,1967,F,AK,28
Rebecca,1967,F,AK,28
Kelly,1967,F,AK,26
Brenda,1967,F,AK,25
Katherine,1967,F,AK,25
Teresa,1967,F,AK,25
Tammy,1967,F,AK,24
Tina,1967,F,AK,24
Christine,1967,F,AK,22
Julie,1967,F,AK,22
Barbara,1967,F,AK,21
Dawn,1967,F,AK,21
Donna,1967,F,AK,21
Patricia,1967,F,AK,21
Tracy,1967,F,AK,21
Kathleen,1967,F,AK,20
Linda,1967,F,AK,20
Lori,1967,F,AK,20
Cheryl,1967,F,AK,19
Janet,1967,F,AK,19
Michele,1967,F,AK,19
Sharon,1967,F,AK,19
Stephanie,1967,F,AK,19
Theresa,1967,F,AK,19
Diane,1967,F,AK,18
Wendy,1967,F,AK,18
Carol,1967,F,AK,16
Denise,1967,F,AK,16
Pamela,1967,F,AK,16
Shannon,1967,F,AK,16
Tonya,1967,F,AK,16
Carrie,1967,F,AK,15
Cindy,1967,F,AK,15
Debra,1967,F,AK,15
Andrea,1967,F,AK,14
Kathryn,1967,F,AK,14
Stacey,1967,F,AK,14
Beverly,1967,F,AK,13
Debbie,1967,F,AK,13
Janice,1967,F,AK,13
Laurie,1967,F,AK,13
Margaret,1967,F,AK,13
Melissa,1967,F,AK,13
Nancy,1967,F,AK,13
Sheila,1967,F,AK,13
Sherri,1967,F,AK,13
April,1967,F,AK,12
Catherine,1967,F,AK,12
Heather,1967,F,AK,12
Kim,1967,F,AK,12
Tamara,1967,F,AK,12
Beth,1967,F,AK,11
Darlene,1967,F,AK,11
Heidi,1967,F,AK,11
Helen,1967,F,AK,11
Julia,1967,F,AK,11
Kathy,1967,F,AK,11
Monica,1967,F,AK,11
Paula,1967,F,AK,11
Rhonda,1967,F,AK,11
Ruth,1967,F,AK,11
Wanda,1967,F,AK,11
Amy,1967,F,AK,10
Annette,1967,F,AK,10
Carla,1967,F,AK,10
Charlene,1967,F,AK,10
Connie,1967,F,AK,10
Jacqueline,1967,F,AK,10
Marie,1967,F,AK,10
Robin,1967,F,AK,10
Shelly,1967,F,AK,10
Alice,1967,F,AK,9
Caroline,1967,F,AK,9
Cathy,1967,F,AK,9
Dorothy,1967,F,AK,9
Jill,1967,F,AK,9
Martha,1967,F,AK,9
Molly,1967,F,AK,9
Roberta,1967,F,AK,9
Rose,1967,F,AK,9
Sherry,1967,F,AK,9
Suzanne,1967,F,AK,9
Tanya,1967,F,AK,9
Terri,1967,F,AK,9
Anna,1967,F,AK,8
Christina,1967,F,AK,8
Maria,1967,F,AK,8
Natalie,1967,F,AK,8
Stacy,1967,F,AK,8
Tiffany,1967,F,AK,8
Amanda,1967,F,AK,7
Ann,1967,F,AK,7
Anne,1967,F,AK,7
Diana,1967,F,AK,7
Evelyn,1967,F,AK,7
Joan,1967,F,AK,7
Leah,1967,F,AK,7
Marjorie,1967,F,AK,7
Rene,1967,F,AK,7
Renee,1967,F,AK,7
Sarah,1967,F,AK,7
Victoria,1967,F,AK,7
Bonnie,1967,F,AK,6
Colleen,1967,F,AK,6
Crystal,1967,F,AK,6
Danielle,1967,F,AK,6
Geraldine,1967,F,AK,6
Gina,1967,F,AK,6
Holly,1967,F,AK,6
Jean,1967,F,AK,6
Kerry,1967,F,AK,6
Kirsten,1967,F,AK,6
Kristen,1967,F,AK,6
Kristina,1967,F,AK,6
Leslie,1967,F,AK,6
Melinda,1967,F,AK,6
Melody,1967,F,AK,6
Nicole,1967,F,AK,6
Samantha,1967,F,AK,6
Sophie,1967,F,AK,6
Virginia,1967,F,AK,6
Becky,1967,F,AK,5
Bertha,1967,F,AK,5
Dana,1967,F,AK,5
Deanna,1967,F,AK,5
Delores,1967,F,AK,5
Esther,1967,F,AK,5
Gail,1967,F,AK,5
Ginger,1967,F,AK,5
Kara,1967,F,AK,5
Karla,1967,F,AK,5
Katie,1967,F,AK,5
Kristin,1967,F,AK,5
Kristine,1967,F,AK,5
Lucy,1967,F,AK,5
Marcia,1967,F,AK,5
Marilyn,1967,F,AK,5
Myra,1967,F,AK,5
Sabrina,1967,F,AK,5
Shirley,1967,F,AK,5
Tara,1967,F,AK,5
Trina,1967,F,AK,5
Valerie,1967,F,AK,5
Vicki,1967,F,AK,5
Yvonne,1967,F,AK,5
Michelle,1968,F,AK,82
Lisa,1968,F,AK,66
Kimberly,1968,F,AK,48
Laura,1968,F,AK,42
Jennifer,1968,F,AK,37
Tina,1968,F,AK,37
Mary,1968,F,AK,36
Christine,1968,F,AK,33
Karen,1968,F,AK,32
Tracy,1968,F,AK,32
Angela,1968,F,AK,28
Julie,1968,F,AK,27
Susan,1968,F,AK,26
Michele,1968,F,AK,25
Rebecca,1968,F,AK,25
Cynthia,1968,F,AK,24
Deborah,1968,F,AK,24
Tammy,1968,F,AK,24
Dawn,1968,F,AK,23
Heather,1968,F,AK,23
Sharon,1968,F,AK,23
Stephanie,1968,F,AK,23
Donna,1968,F,AK,22
Pamela,1968,F,AK,22
Cheryl,1968,F,AK,21
Melissa,1968,F,AK,21
Shannon,1968,F,AK,21
Wendy,1968,F,AK,21
Anna,1968,F,AK,20
Amy,1968,F,AK,19
Lori,1968,F,AK,19
Elizabeth,1968,F,AK,18
Katherine,1968,F,AK,18
Kelly,1968,F,AK,18
Teresa,1968,F,AK,18
Linda,1968,F,AK,17
Margaret,1968,F,AK,17
Nancy,1968,F,AK,17
Patricia,1968,F,AK,17
Sandra,1968,F,AK,17
Tanya,1968,F,AK,17
Brenda,1968,F,AK,16
Carrie,1968,F,AK,16
Kathleen,1968,F,AK,16
Sarah,1968,F,AK,16
Tamara,1968,F,AK,16
Victoria,1968,F,AK,16
Rhonda,1968,F,AK,15
Andrea,1968,F,AK,14
Barbara,1968,F,AK,14
Paula,1968,F,AK,14
Renee,1968,F,AK,14
April,1968,F,AK,13
Denise,1968,F,AK,13
Melinda,1968,F,AK,13
Roberta,1968,F,AK,13
Theresa,1968,F,AK,13
Carol,1968,F,AK,12
Christina,1968,F,AK,12
Debra,1968,F,AK,12
Diana,1968,F,AK,12
Helen,1968,F,AK,12
Kristin,1968,F,AK,12
Robin,1968,F,AK,12
Sherry,1968,F,AK,12
Tonya,1968,F,AK,12
Ann,1968,F,AK,11
Catherine,1968,F,AK,11
Cindy,1968,F,AK,11
Gina,1968,F,AK,11
Jacqueline,1968,F,AK,11
Jill,1968,F,AK,11
Laurie,1968,F,AK,11
Ruth,1968,F,AK,11
Terri,1968,F,AK,11
Dana,1968,F,AK,10
Deanna,1968,F,AK,10
Janet,1968,F,AK,10
Lillian,1968,F,AK,10
Sherri,1968,F,AK,10
Valerie,1968,F,AK,10
Bonnie,1968,F,AK,9
Heidi,1968,F,AK,9
Holly,1968,F,AK,9
Kathryn,1968,F,AK,9
Kim,1968,F,AK,9
Kristina,1968,F,AK,9
Melanie,1968,F,AK,9
Sheila,1968,F,AK,9
Sonya,1968,F,AK,9
Suzanne,1968,F,AK,9
Virginia,1968,F,AK,9
Yvonne,1968,F,AK,9
Colleen,1968,F,AK,8
Diane,1968,F,AK,8
Jeanne,1968,F,AK,8
Kristen,1968,F,AK,8
Molly,1968,F,AK,8
Monica,1968,F,AK,8
Shelly,1968,F,AK,8
Cassandra,1968,F,AK,7
Danielle,1968,F,AK,7
Darlene,1968,F,AK,7
Eileen,1968,F,AK,7
Janice,1968,F,AK,7
Julia,1968,F,AK,7
Kristi,1968,F,AK,7
Leslie,1968,F,AK,7
Lorraine,1968,F,AK,7
Regina,1968,F,AK,7
Sabrina,1968,F,AK,7
Stacey,1968,F,AK,7
Tara,1968,F,AK,7
Agnes,1968,F,AK,6
Alice,1968,F,AK,6
Anita,1968,F,AK,6
Annette,1968,F,AK,6
Carla,1968,F,AK,6
Dorothy,1968,F,AK,6
Gail,1968,F,AK,6
Jody,1968,F,AK,6
Kari,1968,F,AK,6
Lara,1968,F,AK,6
Marie,1968,F,AK,6
Maureen,1968,F,AK,6
Samantha,1968,F,AK,6
Sara,1968,F,AK,6
Shawna,1968,F,AK,6
Sheri,1968,F,AK,6
Tami,1968,F,AK,6
Toni,1968,F,AK,6
Amanda,1968,F,AK,5
Amber,1968,F,AK,5
Becky,1968,F,AK,5
Carolyn,1968,F,AK,5
Charlene,1968,F,AK,5
Darcy,1968,F,AK,5
Debbie,1968,F,AK,5
Dianna,1968,F,AK,5
Erin,1968,F,AK,5
Evelyn,1968,F,AK,5
Ginger,1968,F,AK,5
Ingrid,1968,F,AK,5
Jeanette,1968,F,AK,5
Jo,1968,F,AK,5
Jodi,1968,F,AK,5
Josephine,1968,F,AK,5
Joyce,1968,F,AK,5
Judy,1968,F,AK,5
Karla,1968,F,AK,5
Kendra,1968,F,AK,5
Kirsten,1968,F,AK,5
Kristie,1968,F,AK,5
Kristine,1968,F,AK,5
Maria,1968,F,AK,5
Martha,1968,F,AK,5
Natalie,1968,F,AK,5
Penny,1968,F,AK,5
Sally,1968,F,AK,5
Stacy,1968,F,AK,5
Tiffany,1968,F,AK,5
Traci,1968,F,AK,5
Michelle,1969,F,AK,89
Kimberly,1969,F,AK,67
Jennifer,1969,F,AK,57
Lisa,1969,F,AK,56
Mary,1969,F,AK,51
Julie,1969,F,AK,48
Laura,1969,F,AK,48
Angela,1969,F,AK,39
Karen,1969,F,AK,38
Rebecca,1969,F,AK,35
Christine,1969,F,AK,34
Tina,1969,F,AK,34
Tammy,1969,F,AK,33
Elizabeth,1969,F,AK,30
Patricia,1969,F,AK,30
Dawn,1969,F,AK,29
Donna,1969,F,AK,27
Deborah,1969,F,AK,26
Shannon,1969,F,AK,26
Sandra,1969,F,AK,25
Brenda,1969,F,AK,24
Kelly,1969,F,AK,24
Melissa,1969,F,AK,24
Stephanie,1969,F,AK,24
Rhonda,1969,F,AK,23
Susan,1969,F,AK,23
Teresa,1969,F,AK,23
Barbara,1969,F,AK,22
Heather,1969,F,AK,22
Katherine,1969,F,AK,22
Tracy,1969,F,AK,22
Amy,1969,F,AK,21
